Age,Purchase Amount (USD),Review Rating,Frequency of Purchases,Gender_Male,Category_Clothing,Category_Footwear,Category_Outerwear,Season_Spring,Season_Summer,Season_Winter,Shipping Type_Express,Shipping Type_Free Shipping,Shipping Type_Next Day Air,Shipping Type_Standard,Shipping Type_Store Pickup,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Venmo,recency,spending_power,loyalty_score,satisfaction_score,deal_sensitivity,subscription_value,value_per_purchase,premium_customer,discount_driven,low_engagement
1.3107991090377096,0.8966861870995371,-1.3265013501272394,3,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.25,-1.0770917945471268,1.798808535200996,-3.979504050381718,2,3,0.22417154677488427,1,1,1
-1.254038791012921,-1.0034626415022183,0.4888090161935076,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.2,-1.2954434756370008,5.290973297917376,1.9552360647740303,2,4,-0.20069252830044365,0,1,0
0.5873832910747112,-0.9190115824532512,1.3266445698800071,2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.3333333333333333,-0.6774575729087823,2.737158906202625,2.6532891397600142,2,2,-0.30633719415108374,0,1,1
0.5216182167144386,-0.4967562872084168,1.1870053109322567,5,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0.16666666666666666,0.2871997836203344,4.421849725880091,5.935026554661284,2,5,-0.08279271453473613,0,1,0
1.4423292577582547,1.276715952819888,-0.6283050553884905,4,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.2,1.8249721213164825,5.429426895846064,-2.513220221553962,2,4,0.2553431905639776,1,1,0
-1.5170990884540112,-0.3700796986349665,-1.3265013501272394,2,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,0.3333333333333333,-0.6314796064281781,3.7063340917034395,-2.6530027002544787,2,2,-0.12335989954498883,0,1,0
-0.8594483448512854,0.0944011261343514,0.4888090161935076,2,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.3333333333333333,-0.021902598047251285,1.7679837207018105,0.9776180323870152,2,2,0.0314670420447838,0,1,1
0.7846785141555289,-0.9612371119777348,-0.7679443143362397,1,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.5,-0.4424110248350805,1.4602517103452495,-0.7679443143362397,2,1,-0.4806185559888674,0,1,1
-0.8594483448512854,1.1922648937709213,0.907726793036758,5,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0.16666666666666666,1.2090354134492591,6.014066102060001,4.53863396518379,2,5,0.1987108156284869,1,1,0
-1.7143943115348288,-1.5946200548449865,-1.1868620911794894,5,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.16666666666666666,1.032320463786998,4.352622926915747,-5.934310455897447,2,5,-0.2657700091408311,0,1,0
-1.7143943115348288,-1.4679434662715365,-0.2093872785452406,1,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.5,1.1535549991092233,0.21416932898705943,-0.2093872785452406,2,1,-0.7339717331357682,0,1,1
-0.3990928243293773,-1.6790711138939534,-0.2093872785452406,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.5,1.4357022985581047,0.1449425300227155,-0.2093872785452406,2,1,-0.8395355569469767,0,1,1
0.7846785141555289,-0.1589520510125492,1.7455623467232562,2,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.3333333333333333,0.2019355886689859,0.7295817362366519,3.4911246934465123,2,2,-0.052984017004183065,0,1,1
0.6531483654349838,1.445618070917822,0.907726793036758,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.3333333333333333,1.566027793817784,3.0832929010243446,1.815453586073516,2,2,0.48187269030594065,0,1,0
-0.8594483448512854,-0.4967562872084168,0.4888090161935076,5,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.16666666666666666,0.3903663265068872,4.21416932898706,2.444045080967538,2,5,-0.08279271453473613,0,1,0
0.8504435885158015,-1.2145902891246354,1.3266445698800071,3,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0.25,0.7862979063700629,2.352622926915747,3.9799337096400214,2,3,-0.30364757228115885,0,1,1
-0.7279181961307403,0.8122351280505701,1.3266445698800071,3,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.25,1.1048022998651221,4.36020009688172,3.9799337096400214,2,3,0.20305878201264252,1,1,0
-0.5306229730499226,0.3055287737567687,1.605923087775507,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0.5,0.24637403567465127,1.806385705166969,1.605923087775507,2,1,0.15276438687838434,0,1,1
0.6531483654349838,-0.9190115824532512,-0.6283050553884905,2,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,0.3333333333333333,-1.2500396434883356,3.3602000968817203,-1.256610110776981,2,2,-0.30633719415108374,0,1,0
-0.5306229730499226,1.3189414823443717,1.1870053109322567,2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,1.1548816541582212,2.875612504131313,2.3740106218645134,2,2,0.4396471607814572,0,1,1
0.6531483654349838,-1.1301392300756683,0.3491697572457584,4,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.2,-1.7719232540852567,5.5678804937747515,1.3966790289830335,2,4,-0.22602784601513365,0,1,0
-0.5963880474101951,0.3899798328057356,1.1870053109322567,4,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0.2,0.5034535508784876,5.290973297917376,4.748021243729027,2,4,0.07799596656114713,1,1,0
-0.5963880474101951,-0.6234328757818672,-1.3265013501272394,5,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.16666666666666666,0.6625457245452484,3.9372621331296838,-6.632506750636197,2,5,-0.10390547929697787,0,1,0
-0.9909784935718304,-0.9612371119777348,-0.0697480195974907,2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.3333333333333333,-1.2409314445304707,3.2909732979173763,-0.1394960391949814,2,2,-0.32041237065924494,0,1,0
1.705389555199345,0.0099500670853845,0.6284482751412582,3,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.25,-0.005063822719124884,2.491076524844435,1.8853448254237746,2,3,0.002487516771346125,1,1,1
1.6396244808390723,0.6855585394771198,1.1870053109322567,2,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.3333333333333333,0.26807046714546384,2.3910249113809057,2.3740106218645134,2,2,0.22851951315903993,0,1,1
1.5080943321185272,-0.8767860529287679,1.0473660519845074,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.5,-0.8891190150340492,2.014066102060001,1.0473660519845074,2,1,-0.43839302646438394,0,1,1
-1.5828641628142837,1.6989712480647226,0.4888090161935076,1,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0.5,-1.2174893748624172,0.28339612795140323,0.4888090161935076,2,1,0.8494856240323613,0,1,1
-1.254038791012921,0.3899798328057356,-0.0697480195974907,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2,-0.1714728362662901,3.560303323808779,-0.2789920783899628,2,4,0.07799596656114713,1,1,0
-0.3333277499691048,-0.2856286395859996,1.1870053109322567,5,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.16666666666666666,-0.3885121032370707,6.36020009688172,5.935026554661284,2,5,-0.04760477326433327,0,1,0
0.3900880679938935,-1.63684558436947,-1.1868620911794894,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5,0.03983408165661706,0.9756641175948423,-1.1868620911794894,2,1,-0.818422792184735,0,1,1
0.8504435885158015,-0.7078839348308341,-1.1868620911794894,2,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,0.3333333333333333,-0.9628637967379141,3.3602000968817203,-2.3737241823589788,2,2,-0.23596131161027803,0,1,0
0.7189134397952563,-0.2434031100615161,1.0473660519845074,5,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0.16666666666666666,-0.17942677037926438,5.737158906202625,5.236830259922537,2,5,-0.040567185010252686,0,1,0
-0.136032526888287,-0.2011775805370327,-1.4661406090749889,3,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,0.25,-0.1761536050691101,3.875612504131313,-4.398421827224967,2,3,-0.05029439513425817,0,1,0
1.5738594064787998,-1.256815818649119,1.1870053109322567,4,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.2,-0.7524623021478817,4.598705308273937,4.748021243729027,2,4,-0.2513631637298238,0,1,0
0.3243229936336209,-1.3412668776980858,-0.0697480195974907,4,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.2,-1.2672816619895468,4.944839303095657,-0.2789920783899628,2,4,-0.26825337553961714,0,1,0
0.9819737372363468,-0.0322754624390988,1.3266445698800071,2,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.3333333333333333,0.04100333695403905,0.7295817362366519,2.6532891397600142,2,2,-0.010758487479699598,0,1,1
-0.136032526888287,-1.6790711138939534,-1.6057798680227386,5,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0.16666666666666666,-0.07537504127075313,5.044890916559186,-8.028899340113693,2,5,-0.27984518564899225,0,1,0
-0.9909784935718304,-1.5101689957960196,0.2095304982980084,5,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0.16666666666666666,-1.0086903596479544,5.667932107238281,1.047652491490042,2,5,-0.25169483263266995,0,1,0
0.1927928449130758,1.445618070917822,0.6284482751412582,4,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.2,0.9655747243698799,4.667932107238281,2.513793100565033,2,4,0.28912361418356436,1,1,0
-0.2675626756088322,-1.3412668776980858,-1.0472228322317396,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.5,-2.195797786988933,2.6371072927390955,-1.0472228322317396,2,1,-0.6706334388490429,0,1,1
-0.2017976012485596,0.5588819509036694,1.3266445698800071,5,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0.16666666666666666,0.7988808922246246,6.429426895846064,6.633222849400036,2,5,0.09314699181727824,1,1,0
-1.5170990884540112,0.1788521851833183,0.907726793036758,4,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0.2,-0.1034034398906802,3.421849725880091,3.630907172147032,2,4,0.03577043703666366,1,1,0
1.6396244808390723,-0.2434031100615161,0.6284482751412582,3,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0.25,-0.061476643206591845,3.2525713134522176,1.8853448254237746,2,3,-0.060850777515379026,0,1,0
1.245034034677437,0.8122351280505701,1.1870053109322567,5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.16666666666666666,-1.2005636549096106,3.5219013393436205,5.935026554661284,2,5,0.13537252134176167,1,1,0
0.3900880679938935,-0.9612371119777348,0.3491697572457584,5,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.16666666666666666,0.5557394997841569,4.421849725880091,1.745848786228792,2,5,-0.16020618532962247,0,1,0
0.7189134397952563,0.3477543032812522,1.3266445698800071,2,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0.3333333333333333,-0.104758576799487,1.6987569217374667,2.6532891397600142,2,2,0.11591810109375073,0,1,1
-0.925213419211558,-1.63684558436947,0.0698912393502585,4,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.2,-0.6400473995722987,4.391024911380906,0.279564957401034,2,4,-0.32736911687389403,0,1,0
-0.7279181961307403,0.8122351280505701,-1.4661406090749889,5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.16666666666666666,0.992345424022452,6.221746498953032,-7.330703045374944,2,5,0.13537252134176167,1,1,0
1.376564183397982,0.981137246148504,1.4662838288277564,4,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.2,-0.4993237769144576,3.491076524844435,5.865135315311026,2,4,0.19622744922970078,1,1,0
1.376564183397982,-1.0034626415022183,1.4662838288277564,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.3333333333333333,-1.2954434756370008,3.2909732979173763,2.932567657655513,2,2,-0.3344875471674061,0,1,0
-0.8594483448512854,1.445618070917822,1.3266445698800071,2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.3333333333333333,-2.2368416460189424,0.45267454037927646,2.6532891397600142,2,2,0.48187269030594065,0,1,1
0.0612626961925306,-1.1301392300756683,0.907726793036758,3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,0.25,-1.8501591753674231,4.6371072927390955,2.723180379110274,2,3,-0.2825348075189171,0,1,0
0.8504435885158015,-0.5812073462573837,0.2095304982980084,2,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0.3333333333333333,0.17508469009537234,1.6987569217374667,0.4190609965960168,2,2,-0.19373578208579456,0,1,1
0.2585579192733483,0.432205362330219,0.907726793036758,5,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.16666666666666666,-0.6089219734594565,3.5911281383079645,4.53863396518379,2,5,0.0720342270550365,1,1,0
-1.4513340140937383,-1.2990413481736025,0.6284482751412582,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.3333333333333333,-0.5978860023060992,2.4602517103452497,1.2568965502825165,2,2,-0.43301378272453417,0,1,1
-0.5306229730499226,-0.4967562872084168,-1.1868620911794894,1,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.5,-0.29741062607013175,1.5987053082739373,-1.1868620911794894,2,1,-0.2483781436042084,0,1,1
-1.7143943115348288,-1.4257179367470527,-1.1868620911794894,2,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.3333333333333333,0.42948765999978994,1.6987569217374667,-2.3737241823589788,2,2,-0.47523931224901755,0,1,1
0.2585579192733483,1.0655883051974708,-1.4661406090749889,4,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.2,1.3018787812003054,5.221746498953032,-5.8645624362999556,2,4,0.21311766103949417,1,1,0
0.3243229936336209,-0.0745009919635823,1.0473660519845074,3,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.25,0.11527728163224982,1.4526745403792765,3.142098155953522,2,3,-0.018625247990895575,0,1,1
1.3107991090377096,1.0655883051974708,-1.4661406090749889,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0.5,-0.32100110121824194,0.6987569217374667,-1.4661406090749889,2,1,0.5327941525987354,0,1,1
0.3900880679938935,-0.7078839348308341,0.6284482751412582,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0.25,-0.32580479173181653,3.4602517103452497,1.8853448254237746,2,3,-0.17697098370770853,0,1,0
-1.4513340140937383,-0.2856286395859996,-0.6283050553884905,4,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.2,-0.2105536955373593,4.737158906202625,-2.513220221553962,2,4,-0.05712572791719992,0,1,0
0.3900880679938935,1.3189414823443717,1.3266445698800071,4,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.2,2.250554816286072,5.7063340917034395,5.3065782795200285,2,4,0.26378829646887436,1,1,0
-0.3990928243293773,1.5300691299667888,-1.6057798680227386,2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,1.8693566026930366,3.2217464989530322,-3.2115597360454773,2,2,0.5100230433222629,0,1,0
-1.6486292371745563,0.516656421379186,-0.6283050553884905,2,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0.3333333333333333,-0.048339760131007735,1.9064373186304984,-1.256610110776981,2,2,0.17221880712639534,0,1,1
1.5080943321185272,1.5300691299667888,-1.6057798680227386,2,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.3333333333333333,1.1279040862607204,2.737158906202625,-3.2115597360454773,2,2,0.5100230433222629,0,1,1
-1.6486292371745563,-1.3412668776980858,0.3491697572457584,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.3333333333333333,0.4040473630093482,1.6987569217374667,0.6983395144915168,2,2,-0.44708895923269526,0,1,1
-0.5306229730499226,-0.8345605234042844,0.4888090161935076,5,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.16666666666666666,-0.49965581543802057,5.598705308273937,2.444045080967538,2,5,-0.13909342056738075,0,1,0
0.5216182167144386,-1.172364759600152,0.907726793036758,2,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0.3333333333333333,-1.351173481011678,3.152519699988688,1.815453586073516,2,2,-0.3907882532000507,0,1,0
0.5873832910747112,1.4878436004423052,1.0473660519845074,4,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.2,-2.405176932716347,2.383447741414933,4.1894642079380295,2,4,0.297568720088461,1,1,1
-1.3198038653731934,-0.792334993879801,-0.0697480195974907,4,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.2,-1.187435766105546,5.498653694810408,-0.2789920783899628,2,4,-0.1584669987759602,0,1,0
0.5216182167144386,-0.2856286395859996,-0.0697480195974907,4,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.2,-0.3687389468259916,5.290973297917376,-0.2789920783899628,2,4,-0.05712572791719992,0,1,0
-0.7279181961307403,-0.5389818167329002,-0.3490265374929906,3,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.25,-0.36000326061352317,3.6679321072382813,-1.0470796124789719,2,3,-0.13474545418322506,0,1,0
0.1927928449130758,0.981137246148504,-0.2093872785452406,2,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.3333333333333333,-0.7030867496011152,1.2833961279514032,-0.4187745570904812,2,2,0.327045748716168,0,1,1
-1.254038791012921,-0.4967562872084168,-1.1868620911794894,3,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.25,-0.12546638792587697,3.2525713134522176,-3.560586273538468,2,3,-0.1241890718021042,0,1,0
-0.0045023781677419,1.6567457185402392,1.1870053109322567,2,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0.3333333333333333,-0.8431567885286021,1.491076524844435,2.3740106218645134,2,2,0.5522485728467464,0,1,1
1.1135038859568918,1.1500393642464375,0.907726793036758,2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.3333333333333333,-0.9833497491668436,1.1449425300227154,1.815453586073516,2,2,0.3833464547488125,0,1,1
-0.4648578986896499,0.0944011261343514,1.0473660519845074,5,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.16666666666666666,0.1349395086945987,6.429426895846064,5.236830259922537,2,5,0.0157335210223919,1,1,0
0.9162086628760742,0.6855585394771198,1.1870053109322567,5,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.16666666666666666,0.12569339757344844,5.183344514487874,5.935026554661284,2,5,0.11425975657951996,1,1,0
-0.4648578986896499,1.6989712480647226,0.0698912393502585,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.25,2.6637838793248236,4.5678804937747515,0.2096737180507755,2,3,0.42474281201618064,1,1,0
-0.7936832704910128,0.5588819509036694,-0.2093872785452406,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0.3333333333333333,0.6828120668445987,3.2217464989530322,-0.4187745570904812,2,2,0.1862939836345565,0,1,0
-1.5170990884540112,1.361167011868855,1.4662838288277564,1,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,0.5,1.0976256207158828,1.806385705166969,1.4662838288277564,2,1,0.6805835059344275,0,1,1
-1.5828641628142837,0.3055287737567687,-1.6057798680227386,1,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.5,-0.11318920730294843,0.6295301227731228,-1.6057798680227386,2,1,0.15276438687838434,0,1,1
-1.1882737166526482,-0.8345605234042844,-0.0697480195974907,2,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.3333333333333333,-0.4418818618607345,2.5294785093095933,-0.1394960391949814,2,2,-0.2781868411347615,0,1,1
1.1792689603171644,1.6145201890157557,-1.4661406090749889,4,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.2,0.6313176138325688,4.391024911380906,-5.8645624362999556,2,4,0.32290403780315113,1,1,0
-1.1225086422923756,1.0655883051974708,1.1870053109322567,4,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,0.2,1.8182496528789338,5.7063340917034395,4.748021243729027,2,4,0.21311766103949417,1,1,0
0.4558531423541661,0.3055287737567687,1.4662838288277564,2,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0.3333333333333333,0.2040724776772866,2.6679321072382813,2.932567657655513,2,2,0.10184292458558956,0,1,1
0.6531483654349838,1.2344904232954046,0.3491697572457584,4,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.2,-0.2864218748422467,3.7679837207018108,1.3966790289830335,2,4,0.24689808465908092,1,1,0
0.7189134397952563,-1.5101689957960196,0.907726793036758,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.25,2.545811266473355,1.3142209424505886,2.723180379110274,2,3,-0.3775422489490049,0,1,1
1.6396244808390723,1.5300691299667888,-0.2093872785452406,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5,-2.2615931317155824,-0.4780986606563795,-0.2093872785452406,2,1,0.7650345649833944,0,1,1
1.3107991090377096,-1.0456881710267016,-0.0697480195974907,3,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0.25,-0.4088901244077773,3.3910249113809057,-0.2092440587924721,2,3,-0.2614220427566754,0,1,0
-1.0567435679321031,0.3055287737567687,-0.9075835732839896,4,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.2,0.4367310466627923,5.429426895846064,-3.6303342931359586,2,4,0.061105754751353734,1,1,0
1.705389555199345,0.8122351280505701,-0.4886657964407405,4,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.2,0.3738326068877676,4.46025171034525,-1.954663185762962,2,4,0.162447025610114,1,1,0
0.9162086628760742,1.0655883051974708,-1.6057798680227386,4,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.2,1.3018787812003054,5.221746498953032,-6.423119472090955,2,4,0.21311766103949417,1,1,0
0.7846785141555289,-1.4257179367470527,0.3491697572457584,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.2,-0.06400178493544692,4.044890916559186,1.3966790289830335,2,4,-0.28514358734941053,0,1,0
-1.1882737166526482,0.6433330099526363,1.7455623467232562,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0.5,-0.728230235631442,-0.13196466583466004,1.7455623467232562,2,1,0.32166650497631816,0,1,1
-0.4648578986896499,0.2210777147078018,0.7680875340890075,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.2,0.04053338626719062,4.183344514487874,3.07235013635603,2,4,0.04421554294156036,1,1,0
-0.0045023781677419,-0.2434031100615161,-0.9075835732839896,2,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.3333333333333333,0.09017352030112995,1.6295301227731227,-1.8151671465679793,2,2,-0.08113437002050537,0,1,1
1.705389555199345,1.4878436004423052,-0.0697480195974907,5,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,0.16666666666666666,-1.6841863839889115,3.8680353341653397,-0.34874009798745353,2,5,0.24797393340705087,1,1,0
